BarCdmID|Name|GlGdp|HCPCS|CPT|Subcategory|StandardAmount|StandardEffectiveDateID|Active|IPCount2022|IPAmount2022|OPCount2022|OPAmount2022|ChargeType|GlCorp|ReplaceCode1|ReplaceCode2|ReplaceCode3|ReplaceCode4|ReplaceCode5|RVU|HcpcsEffectiveDateTime|CptEffectiveDateTime|MasterCodeOnly|SubcategoryDescription|ClientDiscount|HcpcsMultiEffectiveDateTime|HcpcsMultiplier|Editable|StdProCompPercent|Facility_MisFacID|O/D|StatExpression|StatExpressionOverride|StatValue|Requirement|HCPCS_MCD|HcpcsMcdEffectiveDateTime|HCPCS_MCR|HcpcsMcrEffectiveDateTime|CPTMod|HCPCSMod
90707JACFA|SQ MMR VACCINE|69700||90707|0636|0.01|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2014-01-01 00:00:00.000|N|Drug/Detail Code|Y|NULL|NULL|Y|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
90707WASHF|SQ MMR VACCINE|69700||90707|0636|0.01|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2014-01-01 00:00:00.000|N|Drug/Detail Code|Y|NULL|NULL|Y|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
90715ARESI|TDAP VACCINE >7 IM 19+|69725||90715|0636|84.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2019-01-01 00:00:00.000|N|Drug/Detail Code|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
90715FAMCH|TDAP VACCINE >7 IM +19|69700||90715|0636|100.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2014-01-01 00:00:00.000|N|Drug/Detail Code|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
90715OBGY-|TDAP 7+ YRS V06.1 -18|69940||90715|0636|0.01|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2021-01-01 00:00:00.000|N|Drug/Detail Code|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
90715PIKF|TDAP VACCINE >7 IM- 18|69700||90715|0636|0.01|2020-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2020-01-01 00:00:00.000|N|Drug/Detail Code|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
90723AJACF|DTAP-HEPB-IPV INACTIV IM 19+|69700||90723|0250|155.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2018-01-01 00:00:00.000|N|Pharmacy|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
90732APULM|PNEUMOCOCCAL VACCINE 19+|69150||90732|0636|61.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2018-01-01 00:00:00.000|N|Drug/Detail Code|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
90734WOODL|MENINGOCOCCAL VACCINE IM- 18|69700||90734|0636|0.01|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2020-01-01 00:00:00.000|N|Drug/Detail Code|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|PN|NULL
90746FAMCH|HEP B VACC ADULT 3 DOSE IM|69700||90746|0636|120.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2014-01-01 00:00:00.000|N|Drug/Detail Code|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
9202500325|ULTRA AORTA/BRANCHES|71000||93978|0921|1073.17|2022-01-01 00:00:00.000|Y|0|0.00|16|16103.68|Ancillary|12||||||NULL|NULL|2015-01-14 00:00:00.000|N|Peri Vascul Lab|Y|NULL|NULL|N|NULL|GRE|D|PROCEDURE|NULL|1||NULL|NULL|NULL|NULL|NULL|NULL
92511ENT|NASOPHARYNGOSCOPY|69800||92511|0510|190.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|NULL|2014-01-01 00:00:00.000|N|Clinic|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
92519ALL|VEMP TST I&R CERV&OCCULAR|69810||92519|0471|317.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2021-01-01 00:00:00.000|N|Audiology/Dx|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
93010FAMCH|12 LEAD EKG TRACING ONLY|69700||93005|0730|38.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2015-01-14 00:00:00.000|N|EKG/ECG|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
93291CARDI|ILR DEVICE INTERROGATE|69570||93291|0480|51.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2014-01-01 00:00:00.000|N|Cardiology|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
9403152584|CARDIAC REHAB EX SESSION KX|73640||93798|0943|213.68|2022-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2015-01-14 00:00:00.000|N|Cardiac Rehab|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|KX|NULL
94618RESID|PULMONARY STRESS TEST/SIMPLE|69725||94618|0460|42.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2018-01-01 00:00:00.000|N|Pulmonary Func|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
94640JACFA|AIRWAY INHALATION TREATMENT|69700||94640|0410|58.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2014-01-01 00:00:00.000|N|Respiratory Svc|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
94640WASHF|AIRWAY INHALATION TREATMENT|69700||94640|0410|58.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2014-01-01 00:00:00.000|N|Respiratory Svc|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
95117ALL|IMMUNOTHERAPY 2+ INJECTIONS|69810||95117|0510|42.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|NULL|2021-01-01 00:00:00.000|N|Clinic|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
95165ALL|ANTIGEN THERAPY SERVICES|69810||95165|0510|12.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|NULL|2021-01-01 00:00:00.000|N|Clinic|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
95868NEU|NEEDLE EMG CRANIAL NRV; BILAT|69820||95868|0920|121.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2020-01-01 00:00:00.000|N|Other Dx Svcs|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
95874ABJ|GUIDE NERV DESTR, NEEDLE EMG|69817||95874|0922|69.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2014-01-01 00:00:00.000|N|EMG|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
95885ASPC|MUSC TST DONE W/NERV TEST LIM|69822||95885|0920|108.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2021-01-01 00:00:00.000|N|Other Dx Svcs|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
95885PAIJ|MUSC TST DONE W/NERV TEST LIM|69818||95885|0920|108.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2021-01-01 00:00:00.000|N|Other Dx Svcs|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|PO|NULL
95886AOCJ|MUSC TST DONE W/N TEST COMP|69817||95886|0920|108.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2021-01-01 00:00:00.000|N|Other Dx Svcs|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|PO|NULL
95909PAIN|NRV CNDJ TST 5-6 STUDIES|69818||95909|0922|177.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2021-01-01 00:00:00.000|N|EMG|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
95972UROLO|ANALYZE NEUROSTIM, COMPLEX|69450||95972|0920|94.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2014-01-01 00:00:00.000|N|Other Dx Svcs|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
9602000933|PRO FEE TEE|71000||93312|0960|332.00|2022-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2015-01-01 00:00:00.000|N|Prof Fee|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|26|NULL
96372DIAB|THER/PROPH/DIAG INJ SC/IM|69950||96372|0510|51.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|NULL|2014-01-01 00:00:00.000|N|Clinic|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
97607AOCI|NEG PRESS WND TX <=50 SQ CM|69817||97607|0510|100.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|NULL|2021-01-01 00:00:00.000|N|Clinic|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|PN|NULL
97607ASMC|NEG PRESS WND TX <=50 SQ CM|69816||97607|0510|100.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|NULL|2021-01-01 00:00:00.000|N|Clinic|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
97607CTSC|NEG PRESS WND TX <=50 SQ CM|69630||97607|0510|106.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|NULL|2016-01-01 00:00:00.000|N|Clinic|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
98960DERM|SELF-MGMT EDUC & TRAIN 1 PT|69230||98960|0942|80.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2019-01-01 00:00:00.000|N|Educ/Training|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
99024DIAB|GLOBAL VISIT|69950|G0463|99212|0510|130.00|2021-03-02 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2015-01-01 00:00:00.000|2014-01-01 00:00:00.000|N|Clinic|Y|2015-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||G0463|2016-01-01 00:00:00.000|G0463|2016-01-01 00:00:00.000|NULL|NULL
99202PAIJ|OFFICEOUTPATIENT VISIT NEW|69818|G0463|99202|0510|117.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2021-01-01 00:00:00.000|2021-01-01 00:00:00.000|N|Clinic|Y|2021-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|PO|NULL
99203DIAB|OFFICEOUTPATIENT VISIT NEW|69950|G0463|99203|0510|156.00|2021-03-02 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2015-01-01 00:00:00.000|2014-01-01 00:00:00.000|N|Clinic|Y|2015-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||G0463|2016-01-01 00:00:00.000|G0463|2016-01-01 00:00:00.000|NULL|NULL
99203SPI|OFFICEOUTPATIENT VISIT NEW|69822||99203|0510|156.00|2021-03-02 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|NULL|2018-01-01 00:00:00.000|N|Clinic|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||G0463|2016-01-01 00:00:00.000|G0463|2016-01-01 00:00:00.000|NULL|NULL
99212ENTJA|OFFICEOUTPATIENT VISIT EST|69800|G0463|99212|0510|130.00|2021-03-02 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2018-01-01 00:00:00.000|2018-01-01 00:00:00.000|N|Clinic|Y|2018-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|PO|PO
99213APC|OFFICEOUTPATIENT VISIT EST|69620|G0463|99213|0510|124.00|2021-03-02 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2020-01-01 00:00:00.000|2020-01-01 00:00:00.000|N|Clinic|Y|2020-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|PO|PO
99214AOC|OFFICEOUTPATIENT VISIT EST|69817|G0463|99214|0510|141.00|2021-03-02 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2021-01-01 00:00:00.000|2021-01-01 00:00:00.000|N|Clinic|Y|2021-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
99214ASPJ|OFFICEOUTPATIENT VISIT EST|69822|G0463|99214|0510|141.00|2021-03-02 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2021-01-01 00:00:00.000|2021-01-01 00:00:00.000|N|Clinic|Y|2021-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
99215DIAB|OFFICEOUTPATIENT VISIT EST|69950|G0463|99215|0510|159.00|2021-03-02 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2015-01-01 00:00:00.000|2014-01-01 00:00:00.000|N|Clinic|Y|2015-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||G0463|2016-01-01 00:00:00.000|G0463|2016-01-01 00:00:00.000|NULL|NULL
99215PAIN|OFFICEOUTPATIENT VISIT EST|69818|G0463|99215|0510|159.00|2021-03-02 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2021-01-01 00:00:00.000|2021-01-01 00:00:00.000|N|Clinic|Y|2021-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||G0463|2016-01-01 00:00:00.000|G0463|2016-01-01 00:00:00.000|NULL|NULL
99215PRFAM|OFFICEOUTPATIENT VISIT EST|69700|G0463|99215|0517|159.00|2021-03-02 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2014-01-01 00:00:00.000|2014-01-01 00:00:00.000|N|Family Clinic|Y|2014-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||G0463|2016-01-01 00:00:00.000|G0463|2016-01-01 00:00:00.000|NULL|NULL
99243ASPC|OFF CONS LV 3|69822|G0463|99243|0510|222.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2021-01-01 00:00:00.000|2021-01-01 00:00:00.000|N|Clinic|Y|2021-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
99382PIKFA|INIT PM E/M NEW PAT 1-4 YRS|69700||99382|0517|151.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2016-01-01 00:00:00.000|2016-01-01 00:00:00.000|N|Family Clinic|Y|2016-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
99384FAMCI|PREV VISIT NEW AGE 12-17|69700||99384|0517|173.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2016-01-01 00:00:00.000|2018-01-01 00:00:00.000|N|Family Clinic|Y|2016-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|PO|NULL
99386INTER|PREV VISIT NEW AGE 40-64|69200||99386|0517|196.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2016-01-01 00:00:00.000|2014-01-01 00:00:00.000|N|Family Clinic|Y|2016-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
99387FAMCH|INIT PM E/M NEW PAT 65+ YRS|69700||99387|0517|199.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|NULL|2018-01-01 00:00:00.000|N|Family Clinic|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
99392FMWEL|PREV VISIT EST AGE 1-4|69700||99392|0517|140.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2016-01-01 00:00:00.000|2016-01-01 00:00:00.000|N|Family Clinic|Y|2016-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|PN|NULL
99392WOODL|PREV VISIT EST AGE 1-4|69700||99392|0517|140.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|NULL|2020-01-01 00:00:00.000|N|Family Clinic|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|PN|NULL
99393JACFA|PREV VISIT EST AGE 5-11|69700||99393|0517|137.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2016-01-01 00:00:00.000|2014-01-01 00:00:00.000|N|Family Clinic|Y|2016-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
99394WASHF|PREV VISIT EST AGE 12-17|69700||99394|0517|151.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2016-01-01 00:00:00.000|2014-01-01 00:00:00.000|N|Family Clinic|Y|2016-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
99395INTER|PREV VISIT NEW AGE 18-39|69200||99395|0517|140.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2016-01-01 00:00:00.000|2014-01-01 00:00:00.000|N|Family Clinic|Y|2016-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
99496CHILF|TRANS CARE MGMT 7 DAY DISCH|69700||99496|0517|246.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|NULL|2014-01-01 00:00:00.000|N|Family Clinic|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|2000-01-01 00:00:00.000|NULL|2000-01-01 00:00:00.000|NULL|NULL
G0009WOODL|ADMN PNEUMCOC VAC NO FEE SCHED|69700|G0009||0771|44.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2020-01-01 00:00:00.000|NULL|N|Vaccine Admin|Y|2020-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
G0438FAMCI|PRO ANNUAL WELLESS FIRST|69700|G0438||0770|136.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2017-01-01 00:00:00.000|NULL|N|Preventive Care Svcs|Y|2017-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|PO
J0558FMWEL|INJ PCN G BENZ & PROCAINE 1000|69700|J0558||0636|6.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2014-01-01 00:00:00.000|NULL|N|Drug/Detail Code|Y|2014-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|PN
J0585ASMC|INJECTION ONABOTULINUMTOXINA 1|69816|J0585||0636|15.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2021-01-01 00:00:00.000|NULL|N|Drug/Detail Code|Y|2021-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
J0585PAIN|INJECTION ONABOTULINUMTOXINA 1|69818|J0585||0636|15.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2021-01-01 00:00:00.000|NULL|N|Drug/Detail Code|Y|2021-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
J0725OBGYN|INJ CHORIONIC GONADOTR PER 100|69940|J0725||0636|19.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2014-01-01 00:00:00.000|NULL|N|Drug/Detail Code|Y|2014-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
J1020ASPJ|DEPO-MEDROL 20 MG INJ|69822|J1020||0636|20.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2021-01-01 00:00:00.000|NULL|N|Drug/Detail Code|Y|2021-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
J1040CHILF|INJECT, METHYLPREDNISOLONE|69700|J1040||0636|77.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2014-01-01 00:00:00.000|NULL|N|Drug/Detail Code|Y|2014-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
J1100ALL|INJ DIHYDROERGOTAMINE MESYLATE|69810|J1100||0636|7.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2021-01-01 00:00:00.000|NULL|N|Drug/Detail Code|Y|2021-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
J1100AOC|INJ DIHYDROERGOTAMINE MESYLATE|69817|J1100||0636|7.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2021-01-01 00:00:00.000|NULL|N|Drug/Detail Code|Y|2021-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
J1885ABJ|TORADOL INJ PER 15 MG|69817|J1885||0636|11.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2016-01-01 00:00:00.000|NULL|N|Drug/Detail Code|Y|2016-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
J2357ALL1|OMALIZUMAB 150 MG/1.2 ML  OWN|69810|J2357||0636|1.01|2022-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2022-01-01 00:00:00.000|NULL|N|Drug/Detail Code|Y|2022-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
J2920JACFA|METHYLPREDNISOLONE INJ TO 40 M|69700|J2920||0636|26.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2014-01-01 00:00:00.000|NULL|N|Drug/Detail Code|Y|2014-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
J3301FMWEL|TRIAMCINOLONE ACET INJ NOS 10|69700|J3301||0636|8.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2014-01-01 00:00:00.000|NULL|N|Drug/Detail Code|Y|2014-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|PN
J7321ABJ|HYALGAN/SUPARTZ INJ PER DOSE|69817|J7321||0636|500.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2014-01-01 00:00:00.000|NULL|N|Drug/Detail Code|Y|2014-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
J7322ASMJ|HYMOVIS INJECTION 1 MG|69816|J7322||0636|654.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2021-01-01 00:00:00.000|NULL|N|Drug/Detail Code|Y|2021-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
J7322PAIC|HYMOVIS INJECTION 1 MG|69818|J7322||0636|654.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2021-01-01 00:00:00.000|NULL|N|Drug/Detail Code|Y|2021-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|PN
